Holder,Shares,Date Reported,% Out,Value,ABV
"Indus Capital Partners, LLC",4979147,2021-09-29,0.19519999999999998,14290151,BEDU
"HHLR Advisors, LTD",3985797,2021-09-29,0.1563,11439237,BEDU
Serenity Capital LLC,2195075,2021-09-29,0.0861,6299865,BEDU
Morgan Stanley,395798,2021-09-29,0.0155,1135940,BEDU
Library Research Limited,320189,2021-09-29,0.0126,918942,BEDU
"Renaissance Technologies, LLC",299300,2021-09-29,0.011699999999999999,858991,BEDU
"Goldman Sachs Group, Inc.",211470,2021-09-29,0.0083,606918,BEDU
Citigroup Inc.,190054,2021-09-29,0.0075,545454,BEDU
Bank of America Corporation,189972,2021-09-29,0.0074,545219,BEDU
JP Morgan Chase & Company,101528,2021-09-29,0.004,291385,BEDU
