Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",7480651,2021-09-29,0.0859,691810604,SRPT
Janus Henderson Group PLC,7398598,2021-09-29,0.085,684222343,SRPT
"Sands Capital Management, LLC",5566103,2021-09-29,0.0639,514753205,SRPT
Blackrock Inc.,4760218,2021-09-29,0.0547,440224960,SRPT
"FMR, LLC",4151448,2021-09-29,0.04769999999999999,383925911,SRPT
Capital Research Global Investors,2542191,2021-09-29,0.0292,235101823,SRPT
Avoro Capital Advisors LLC,2500000,2021-09-29,0.0287,231200000,SRPT
Bank Of New York Mellon Corporation,1957965,2021-09-29,0.0225,181072603,SRPT
"Point72 Asset Management, L.P.",1846000,2021-09-29,0.0212,170718080,SRPT
State Street Corporation,1792094,2021-09-29,0.0206,165732853,SRPT
