Holder,Shares,Date Reported,% Out,Value,ABV
City of London Investment Management Co. Limited,6203756,2021-09-29,0.10949999999999999,30584517,NML
Morgan Stanley,5102172,2021-09-29,0.0901,25153707,NML
"Private Management Group, Inc.",3453611,2021-09-29,0.061,17026302,NML
Matisse Capital,1166605,2021-09-29,0.0206,5751362,NML
"Advisors Asset Management, Inc.",1164804,2021-09-29,0.0206,5742483,NML
"Rivernorth Capital Management, Llc",670530,2021-09-29,0.0118,3305712,NML
Quantedge Capital Pte Ltd,577016,2021-09-29,0.0102,2844688,NML
"Pathstone Family Office, Llc",458595,2021-09-29,0.008100000000000001,2260873,NML
"Ameriprise Financial, Inc.",444370,2021-09-29,0.0078000000000000005,2190744,NML
"Cornerstone Advisors, LLC",389711,2021-09-29,0.0069,1921275,NML
