Holder,Shares,Date Reported,% Out,Value,ABV
Marshall Wace LLP,477928,2021-09-29,0.0034000000000000002,812477,JFU
State Street Corporation,267516,2021-09-29,0.0019,454777,JFU
Cetera Investment Advisers,186000,2021-09-29,0.0013,316200,JFU
Millennium Management LLC,76763,2021-09-29,0.0005,130497,JFU
HRT Financial LLC,73391,2021-09-29,0.0005,124764,JFU
Invesco Ltd.,43323,2021-09-29,0.0003,73649,JFU
"Geode Capital Management, LLC",42546,2021-09-29,0.0003,72328,JFU
"Renaissance Technologies, LLC",30800,2021-09-29,0.0002,52360,JFU
Dimensional Fund Advisors LP,21036,2021-09-29,0.0001,35761,JFU
"Susquehanna Fundamental Investments, LLC",16500,2021-09-29,0.0001,28050,JFU
