Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,6112295,2021-09-29,0.0676,157636088,GDV
Bank of America Corporation,2017259,2021-09-29,0.0223,52025109,GDV
Wells Fargo & Company,1298750,2021-09-29,0.0144,33494762,GDV
Karpus Management Inc,1123095,2021-09-29,0.0124,28964620,GDV
"Raymond James Financial Services Advisors, Inc.",816796,2021-09-29,0.009000000000000001,21065168,GDV
"Raymond James & Associates, Inc.",798857,2021-09-29,0.0088,20602522,GDV
Cohen & Steers Inc.,708071,2021-09-29,0.0078000000000000005,18261151,GDV
"Gabelli & Co. Investment Advisers, Inc.",635141,2021-09-29,0.006999999999999999,16380286,GDV
Royal Bank of Canada,625478,2021-09-29,0.0069,16131077,GDV
"Cornerstone Advisors, LLC",445480,2021-09-29,0.0049,11488929,GDV
