Holder,Shares,Date Reported,% Out,Value,ABV
Opaleye Management Inc.,3088100,2021-09-29,0.1255,15564024,ETON
"Vanguard Group, Inc. (The)",866465,2021-09-29,0.0352,4366983,ETON
"AWM Investment Company, Inc.",500000,2021-09-29,0.0203,2520000,ETON
Blackrock Inc.,300897,2021-09-29,0.012199999999999999,1516520,ETON
"Geode Capital Management, LLC",157116,2021-09-29,0.0064,791864,ETON
"Susquehanna International Group, LLP",117493,2021-09-29,0.0048,592164,ETON
"Westside Investment Management, Inc.",105300,2021-09-29,0.0043,530712,ETON
"Bridgeway Capital Management, Inc.",100500,2021-09-29,0.0040999999999999995,506520,ETON
State Street Corporation,83772,2021-09-29,0.0034000000000000002,422210,ETON
Gsa Capital Partners Llp,82314,2021-09-29,0.0033,414862,ETON
