Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,9005075,2021-09-29,0.10769999999999999,583168657,HQY
"Vanguard Group, Inc. (The)",8017461,2021-09-29,0.0959,519210774,HQY
Wasatch Advisors Inc,6196260,2021-09-29,0.0741,401269797,HQY
"William Blair Investment Management, LLC",3769799,2021-09-29,0.0451,244132183,HQY
"Fred Alger Management, LLC",3058839,2021-09-29,0.0366,198090413,HQY
State Street Corporation,2579346,2021-09-29,0.030899999999999997,167038446,HQY
JP Morgan Chase & Company,1998337,2021-09-29,0.0239,129412304,HQY
Echo Street Capital Management LLC,1947825,2021-09-29,0.0233,126141147,HQY
Mackenzie Financial Corporation,1845414,2021-09-29,0.022099999999999998,119509010,HQY
Wells Fargo & Company,1738810,2021-09-29,0.0208,112605335,HQY
