Holder,Shares,Date Reported,% Out,Value,ABV
"Guggenheim Capital, LLC",389531,2021-09-29,0.02,5258668,VTN
"Hennion & Walsh Asset Management, Inc.",286979,2021-09-29,0.0147,3874216,VTN
"Tortoise Investment Management, LLC",218398,2021-09-29,0.011200000000000002,2948373,VTN
"Robinson Capital Management, LLC",193703,2021-09-29,0.009899999999999999,2614990,VTN
"Claybrook Capital, LLC",170381,2021-09-29,0.0087,2300143,VTN
Morgan Stanley,147542,2021-09-29,0.0076,1991817,VTN
Royal Bank of Canada,135138,2021-09-29,0.0069,1824363,VTN
Bank of America Corporation,100509,2021-09-29,0.0052,1356871,VTN
"Advisor Group, Inc.",69168,2021-09-29,0.0036,933768,VTN
"Rivernorth Capital Management, Llc",68865,2021-09-29,0.0034999999999999996,929677,VTN
