Holder,Shares,Date Reported,% Out,Value,ABV
Frazier Management LLC,3530657,2021-09-29,0.0484,23125803,AUTL
Capital World Investors,2955806,2021-09-29,0.0405,19360529,AUTL
"Nantahala Capital Management, LLC",2936791,2021-09-29,0.0403,19235981,AUTL
Polygon Management Limited,2500000,2021-09-29,0.034300000000000004,16375000,AUTL
Citadel Advisors LLC,2402834,2021-09-29,0.033,15738562,AUTL
Schroder Investment Management Group,1672732,2021-09-29,0.0229,10956394,AUTL
"FMR, LLC",1501988,2021-09-29,0.0206,9838021,AUTL
Pendal Group Ltd,1408317,2021-09-29,0.019299999999999998,9224476,AUTL
JP Morgan Chase & Company,1351355,2021-09-29,0.018500000000000003,8851375,AUTL
"Ikarian Capital, LLC",544819,2021-09-29,0.0075,3568564,AUTL
