Holder,Shares,Date Reported,% Out,Value,ABV
Canada Pension Plan Investment Board,10934531,2021-09-29,0.0452,309665917,KC
First Trust Advisors Lp,7702333,2021-09-29,0.0319,218130070,KC
Baillie Gifford and Company,6361989,2021-09-29,0.0263,180171528,KC
Carmignac Gestion,5905925,2021-09-29,0.024399999999999998,167255796,KC
IDG-Accel China Capital GP II Associates Ltd,4954864,2021-09-29,0.020499999999999997,140321748,KC
TT International Asset Management LTD,4376039,2021-09-29,0.0181,123929424,KC
"Vanguard Group, Inc. (The)",3297306,2021-09-29,0.013600000000000001,93379705,KC
Nordea Investment Management AB,2711712,2021-09-29,0.011200000000000002,76795683,KC
Blackrock Inc.,2509850,2021-09-29,0.0104,71078952,KC
Krane Funds Advisors LLC,2207110,2021-09-29,0.0091,62505355,KC
