Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",609409,2021-09-29,0.0218,908019,CNSP
"Geode Capital Management, LLC",107262,2021-09-29,0.0038,159820,CNSP
Blackrock Inc.,40718,2021-09-29,0.0015,60669,CNSP
Northern Trust Corporation,32094,2021-09-29,0.0011,47820,CNSP
Bank Of New York Mellon Corporation,29758,2021-09-29,0.0011,44339,CNSP
Virtu Financial LLC,22480,2021-09-29,0.0008,33495,CNSP
Citadel Advisors LLC,21213,2021-09-29,0.0008,31607,CNSP
"Commonwealth Equity Services, LLC",20000,2021-09-29,0.0007000000000000001,29800,CNSP
State Street Corporation,17988,2021-09-29,0.0006,26802,CNSP
HRT Financial LLC,16531,2021-09-29,0.0006,24631,CNSP
