Holder,Shares,Date Reported,% Out,Value,ABV
"Rivernorth Capital Management, Llc",2497665,2021-09-29,0.0559,30496489,NRGX
Morgan Stanley,1382913,2021-09-29,0.030899999999999997,16885367,NRGX
UBS Group AG,1323470,2021-09-29,0.0296,16159568,NRGX
"Punch & Associates Investment Management, Inc.",991704,2021-09-29,0.0222,12108705,NRGX
Wells Fargo & Company,610850,2021-09-29,0.0137,7458478,NRGX
Royal Bank of Canada,558354,2021-09-29,0.0125,6817502,NRGX
Matisse Capital,510000,2021-09-29,0.011399999999999999,6227100,NRGX
Hollencrest Capital Management,455547,2021-09-29,0.0102,5562228,NRGX
"Herzfeld (Thomas J.) Advisors, Inc",435849,2021-09-29,0.0097,5321716,NRGX
Cetera Advisor Networks LLC,421214,2021-09-29,0.009399999999999999,5143022,NRGX
