Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,18597312,2021-09-29,0.15460000000000002,165516076,CXW
"FMR, LLC",18042685,2021-09-29,0.15,160579896,CXW
"Vanguard Group, Inc. (The)",12752877,2021-09-29,0.106,113500605,CXW
"River Road Asset Management, LLC",7063452,2021-09-29,0.0587,62864722,CXW
"Mason Capital Management, LLC",6000495,2021-09-29,0.0499,53404405,CXW
State Street Corporation,4324146,2021-09-29,0.0359,38484899,CXW
"Jacobs Levy Equity Management, Inc.",2022755,2021-09-29,0.0168,18002519,CXW
"Geode Capital Management, LLC",1899522,2021-09-29,0.0158,16905745,CXW
Lsv Asset Management,1686148,2021-09-29,0.013999999999999999,15006717,CXW
"Ranger Global Real Estate Advisors, LLC",1500652,2021-09-29,0.0125,13355802,CXW
