Holder,Shares,Date Reported,% Out,Value,ABV
Davy Global Fund Management Ltd,1413876,2021-09-29,0.035699999999999996,2092536,IGC
Blackrock Inc.,842283,2021-09-29,0.0213,1246578,IGC
"Vanguard Group, Inc. (The)",654272,2021-09-29,0.0165,968322,IGC
"Renaissance Technologies, LLC",436800,2021-09-29,0.011000000000000001,646464,IGC
"Mirae Asset Global Investments Co., Ltd.",404526,2021-09-29,0.0102,598698,IGC
"Susquehanna International Group, LLP",295122,2021-09-29,0.0075,436780,IGC
"Geode Capital Management, LLC",292489,2021-09-29,0.0074,432883,IGC
State Street Corporation,169778,2021-09-29,0.0043,251271,IGC
"Bridgeway Capital Management, Inc.",139000,2021-09-29,0.0034999999999999996,205720,IGC
Bank of America Corporation,96996,2021-09-29,0.0025,143554,IGC
