Holder,Shares,Date Reported,% Out,Value,ABV
"Banta Asset Management, LP",2259524,2021-09-29,0.0687,53980028,VERI
Blackrock Inc.,1838327,2021-09-29,0.0559,43917632,VERI
"Vanguard Group, Inc. (The)",1513584,2021-09-29,0.046,36159521,VERI
Handelsbanken Fonder AB,1328154,2021-09-29,0.0404,31729599,VERI
"Wellington Management Group, LLP",1080918,2021-09-29,0.0329,25823131,VERI
State Street Corporation,864267,2021-09-29,0.0263,20647338,VERI
"Shaw D.E. & Co., Inc.",744834,2021-09-29,0.0227,17794084,VERI
"Geode Capital Management, LLC",482014,2021-09-29,0.0147,11515314,VERI
Great-West Life Assurance Company,420307,2021-09-29,0.0128,10041134,VERI
Nordea Investment Management AB,386099,2021-09-29,0.011699999999999999,9223905,VERI
