Holder,Shares,Date Reported,% Out,Value,ABV
Flagship Pioneering Inc.,12548414,2021-09-29,0.3224,37394273,AXLA
"FMR, LLC",5726695,2021-09-29,0.1472,17065551,AXLA
"Harbourvest Partners, LLC",2807981,2021-09-29,0.0722,8367783,AXLA
"Vanguard Group, Inc. (The)",910909,2021-09-29,0.023399999999999997,2714508,AXLA
Artal Group S.A.,712500,2021-09-29,0.0183,2123250,AXLA
Blackrock Inc.,296178,2021-09-29,0.0076,882610,AXLA
"Bridgeway Capital Management, Inc.",170409,2021-09-29,0.0044,507818,AXLA
"Geode Capital Management, LLC",140497,2021-09-29,0.0036,418681,AXLA
Zacks Investment Management,118469,2021-09-29,0.003,353037,AXLA
Dimensional Fund Advisors LP,90474,2021-09-29,0.0023,269612,AXLA
