Holder,Shares,Date Reported,% Out,Value,ABV
Zazove Associates Llc,2413966,2021-09-29,0.0647,16439108,UONEK
Boundary Creek Advisors Lp,1383871,2021-09-29,0.0371,9424161,UONEK
"Federated Hermes, Inc.",1002987,2021-09-29,0.0269,6830341,UONEK
Dimensional Fund Advisors LP,802783,2021-09-29,0.0215,5466952,UONEK
Barclays PLC,650432,2021-09-29,0.0174,4429441,UONEK
Blackrock Inc.,630006,2021-09-29,0.0169,4290340,UONEK
"Vanguard Group, Inc. (The)",491593,2021-09-29,0.0132,3347748,UONEK
Invesco Ltd.,434595,2021-09-29,0.011699999999999999,2959591,UONEK
"Two Sigma Advisers, LP",341400,2021-09-29,0.0092,2324934,UONEK
"Bridgeway Capital Management, Inc.",256800,2021-09-29,0.0069,1748808,UONEK
