Holder,Shares,Date Reported,% Out,Value,ABV
Marshall Wace LLP,2311227,2021-09-29,0.0558,22465126,HHLA
RP Investment Advisors LP,1700000,2021-09-29,0.041100000000000005,16524000,HHLA
Periscope Capital Inc.,1545405,2021-09-29,0.0373,15021336,HHLA
Tairen Capital Ltd,1500000,2021-09-29,0.0362,14580000,HHLA
Hudson Bay Capital Management Lp,1424750,2021-09-29,0.0344,13848570,HHLA
"Shaw D.E. & Co., Inc.",1420168,2021-09-29,0.034300000000000004,13804032,HHLA
"HighTower Advisors, LLC",1006785,2021-09-29,0.024300000000000002,9785950,HHLA
Millennium Management LLC,929882,2021-09-29,0.0225,9038453,HHLA
"Castle Creek Arbitrage, LLC",913588,2021-09-29,0.022099999999999998,8880075,HHLA
Linden Advisors LP,799000,2021-09-29,0.019299999999999998,7766280,HHLA
