Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",22271052,2021-09-29,0.1594,4936155965,AVB
Blackrock Inc.,14317418,2021-09-29,0.1025,3173312525,AVB
State Street Corporation,8705666,2021-09-29,0.0623,1929523812,AVB
Price (T.Rowe) Associates Inc,5573679,2021-09-29,0.039900000000000005,1235350213,AVB
JP Morgan Chase & Company,5120616,2021-09-29,0.0366,1134933330,AVB
"Principal Financial Group, Inc.",4731528,2021-09-29,0.0339,1048695865,AVB
Norges Bank Investment Management,3730665,2020-12-30,0.026699999999999998,598510585,AVB
Invesco Ltd.,2793626,2021-09-29,0.02,619179266,AVB
"Geode Capital Management, LLC",2789827,2021-09-29,0.02,618337256,AVB
Northern Trust Corporation,2398751,2021-09-29,0.0172,531659171,AVB
