Holder,Shares,Date Reported,% Out,Value,ABV
"Boothbay Fund Management, LLC",4838793,2021-09-29,0.0362,17564818,EGLX
Royce & Associates LP,2865050,2021-09-29,0.0215,10400131,EGLX
"AWM Investment Company, Inc.",897100,2021-09-29,0.0067,3256473,EGLX
G2 Investment Partners Management LLC,780000,2021-09-29,0.0058,2831400,EGLX
Goldman Sachs Group Inc,702021,2021-09-29,0.0053,2548336,EGLX
Murchinson Ltd.,650000,2021-09-29,0.0049,2359500,EGLX
"Two Sigma Investments, LP",644420,2021-09-29,0.0048,2339244,EGLX
Marshall Wace LLP,568366,2021-09-29,0.0043,2063168,EGLX
"Renaissance Technologies, LLC",547300,2021-09-29,0.0040999999999999995,1986699,EGLX
NewGen Asset Management Ltd.,500000,2021-09-29,0.0037,1815000,EGLX
