Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3924673,2021-09-29,0.1617,556950345,LGIH
"Vanguard Group, Inc. (The)",2327985,2021-09-29,0.0959,330364351,LGIH
Wasatch Advisors Inc,2182409,2021-09-29,0.08990000000000001,309705661,LGIH
Altshuler Shaham Ltd,1178859,2021-09-29,0.048600000000000004,167291880,LGIH
Capital International Investors,991583,2021-09-29,0.0409,140715543,LGIH
State Street Corporation,821577,2021-09-29,0.0338,116589992,LGIH
Lord Abbett & Co,695956,2021-09-29,0.0287,98763115,LGIH
Dimensional Fund Advisors LP,533484,2021-09-29,0.022000000000000002,75706714,LGIH
CDAM (UK) Ltd,425438,2021-09-29,0.0175,60373906,LGIH
Price (T.Rowe) Associates Inc,399133,2021-09-29,0.016399999999999998,56640964,LGIH
