Holder,Shares,Date Reported,% Out,Value,ABV
Adage Capital Partners GP L.L.C.,5400000,2021-09-29,0.0783,52434000,PNTM
"Aristeia Capital, LLC",2798845,2021-09-29,0.0406,27176784,PNTM
Citadel Advisors LLC,2544317,2021-09-29,0.0369,24705318,PNTM
Fir Tree Capital Management LLP,1910681,2021-09-29,0.0277,18552712,PNTM
RP Investment Advisors LP,1841366,2021-09-29,0.026699999999999998,17879663,PNTM
Marshall Wace LLP,1650479,2021-09-29,0.0239,16026151,PNTM
Periscope Capital Inc.,1596443,2021-09-29,0.0231,15501461,PNTM
Nomura Holdings Inc.,1540900,2021-09-29,0.0223,14962139,PNTM
Blackstone Inc,1500000,2021-09-29,0.0217,14565000,PNTM
Davidson Kempner Capital Management LP,1494380,2021-09-29,0.0217,14510429,PNTM
