Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,6527110,2021-12-30,0.0579,165527509,BMEZ
UBS Group AG,4068605,2021-12-30,0.0361,103179822,BMEZ
Bank of America Corporation,2910769,2021-12-30,0.0258,73817101,BMEZ
Wells Fargo & Company,1274547,2021-12-30,0.0113,32322511,BMEZ
"Raymond James & Associates, Inc.",809205,2021-12-30,0.0072,20521438,BMEZ
Stifel Financial Corporation,258807,2021-12-30,0.0023,6563345,BMEZ
Rockefeller Capital Management L.P.,243254,2021-12-30,0.0022,6168921,BMEZ
"1607 Capital Partners, LLC",237077,2021-12-30,0.0021,6012272,BMEZ
Royal Bank of Canada,217383,2021-12-30,0.0019,5512832,BMEZ
"EPIQ Partners, LLC",159631,2021-12-30,0.0014000000000000002,4048242,BMEZ
