Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3595737,2021-09-29,0.1588,336129494,SNBR
"Vanguard Group, Inc. (The)",2623596,2021-09-29,0.1158,245253754,SNBR
"Disciplined Growth Investors, Inc.",2078618,2021-09-29,0.09179999999999999,194309210,SNBR
"AllianceBernstein, L.P.",1062464,2021-09-29,0.046900000000000004,99319134,SNBR
Dimensional Fund Advisors LP,815870,2021-09-29,0.036000000000000004,76267527,SNBR
Fuller & Thaler Asset Management Inc.,755713,2021-09-29,0.0334,70644051,SNBR
State Street Corporation,727630,2021-09-29,0.0321,68018852,SNBR
Lsv Asset Management,674600,2021-09-29,0.0298,63061608,SNBR
"Arrowstreet Capital, Limited Partnership",636431,2021-09-29,0.0281,59493569,SNBR
Thrivent Financial For Lutherans,476947,2021-09-29,0.021099999999999997,44585005,SNBR
