Holder,Shares,Date Reported,% Out,Value,ABV
Glazer Capital LLC,1612135,2021-09-29,0.0806,15976257,ZWRKU
"Aristeia Capital, LLC",1606072,2021-09-29,0.0803,15916173,ZWRKU
Shaolin Capital Management LLC,395631,2021-09-29,0.019799999999999998,3920703,ZWRKU
Millennium Management LLC,384588,2021-09-29,0.0192,3811267,ZWRKU
Magnetar Financial LLC,342150,2021-09-29,0.0171,3390706,ZWRKU
BlueCrest Capital Management Ltd,250000,2021-09-29,0.0125,2477500,ZWRKU
Context Advisory LLC,195614,2021-09-29,0.0098,1938534,ZWRKU
First Trust Capital Management L.P.,185000,2021-09-29,0.009300000000000001,1833350,ZWRKU
Mint Tower Capital Management B.V.,164067,2021-09-29,0.008199999999999999,1625903,ZWRKU
Periscope Capital Inc.,130008,2021-09-29,0.006500000000000001,1288379,ZWRKU
