Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",6307705,2021-09-29,0.0868,178634205,MAXR
Blackrock Inc.,5432621,2021-09-29,0.0748,153851826,MAXR
State Street Corporation,3206167,2021-09-29,0.0441,90798649,MAXR
Boston Partners,2950133,2021-09-29,0.0406,83547766,MAXR
"Simcoe Capital Management, LLC",2933985,2021-09-29,0.0404,83090455,MAXR
"Soviero Asset Management, LP",1938885,2021-09-29,0.026699999999999998,54909223,MAXR
Schroder Investment Management Group,1712752,2021-09-29,0.0236,48505136,MAXR
"Douglas Lane & Associates, LLC",1709210,2021-09-29,0.0235,48404827,MAXR
"Reinhart Partners, Inc.",1644404,2021-09-29,0.0226,46569521,MAXR
"Gilder, Gagnon, Howe & Co.",1462909,2021-09-29,0.020099999999999996,41429582,MAXR
