Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5327455,2021-09-29,0.1014,1412947615,SEDG
Swedbank,2740597,2020-12-30,0.052199999999999996,874579314,SEDG
JP Morgan Chase & Company,2203786,2021-09-29,0.042,584488122,SEDG
Invesco Ltd.,1414114,2021-09-29,0.0269,375051315,SEDG
"FMR, LLC",1332174,2021-09-29,0.0254,353319188,SEDG
State Street Corporation,1280811,2021-09-29,0.024399999999999998,339696693,SEDG
"Vanguard Group, Inc. (The)",1223524,2021-09-29,0.0233,324503035,SEDG
"Fred Alger Management, LLC",1023109,2021-09-29,0.0195,271348968,SEDG
Pictet Asset Management SA,987550,2021-09-29,0.018799999999999997,261918011,SEDG
NN Investment Partners Holdings N.V.,904905,2021-12-30,0.0172,253889195,SEDG
