Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2363971,2021-09-29,0.0902,104085643,CNXN
Mawer Investment Management Limited,1895460,2021-09-29,0.0723,83457103,CNXN
Dimensional Fund Advisors LP,1837442,2021-09-29,0.0701,80902571,CNXN
"Vanguard Group, Inc. (The)",742707,2021-09-29,0.028300000000000002,32701389,CNXN
State Street Corporation,439282,2021-09-29,0.0168,19341586,CNXN
Northern Trust Corporation,404569,2021-09-29,0.0154,17813173,CNXN
Royce & Associates LP,336546,2021-09-29,0.0128,14818120,CNXN
Invesco Ltd.,313512,2021-09-29,0.012,13803933,CNXN
"Geode Capital Management, LLC",239071,2021-09-29,0.0091,10526296,CNXN
"Charles Schwab Investment Management, Inc.",177083,2021-09-29,0.0068000000000000005,7796964,CNXN
