Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,13864089,2021-09-29,0.1465,574527848,PPBI
"Vanguard Group, Inc. (The)",10484218,2021-09-29,0.1108,434465993,PPBI
Price (T.Rowe) Associates Inc,5717268,2021-09-29,0.0604,236923585,PPBI
Dimensional Fund Advisors LP,5126816,2021-09-29,0.0542,212455255,PPBI
State Street Corporation,4326593,2021-09-29,0.045700000000000005,179294013,PPBI
Cardinal Capital Management LLC,2630191,2021-09-29,0.0278,108995115,PPBI
"American Century Companies, Inc.",2255391,2021-09-29,0.023799999999999998,93463403,PPBI
Macquarie Group Limited,1996342,2021-09-29,0.021099999999999997,82728412,PPBI
Invesco Ltd.,1644843,2021-09-29,0.0174,68162293,PPBI
"Geode Capital Management, LLC",1606383,2021-09-29,0.017,66568511,PPBI
