Holder,Shares,Date Reported,% Out,Value,ABV
Citadel Advisors LLC,2916158,2021-09-29,0.06480000000000001,28432540,VAQC
Glazer Capital LLC,2691388,2021-09-29,0.059800000000000006,26241033,VAQC
Millennium Management LLC,2195765,2021-09-29,0.048799999999999996,21408708,VAQC
Magnetar Financial LLC,2010520,2021-09-29,0.0447,19602570,VAQC
Marshall Wace LLP,2000000,2021-09-29,0.0444,19500000,VAQC
"Third Point, LLC",1500000,2021-09-29,0.0333,14625000,VAQC
Eisler Capital (uk) Ltd.,1500000,2021-09-29,0.0333,14625000,VAQC
"Saba Capital Management, L.P.",1352714,2021-09-29,0.0301,13188961,VAQC
"Cohanzick Management, LLC",1249892,2021-09-29,0.0278,12186447,VAQC
"Vector Capital Management, L.P.",1100000,2021-09-29,0.024399999999999998,10725000,VAQC
