Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,935094,2021-12-30,0.0526,26004964,SPFI
"Vanguard Group, Inc. (The)",501448,2021-12-30,0.0282,13945268,SPFI
Endeavour Capital Advisors Inc,253647,2021-12-30,0.0143,7053923,SPFI
"M3F, Inc.",252552,2021-12-30,0.014199999999999999,7023471,SPFI
"Banc Funds Company, L.L.C. (The)",209919,2021-12-30,0.0118,5837847,SPFI
State Street Corporation,185541,2021-12-30,0.0104,5159895,SPFI
"Keeley-Teton Advisors, LLC",185493,2021-12-30,0.0104,5158560,SPFI
"Geode Capital Management, LLC",183948,2021-12-30,0.0103,5115593,SPFI
Polaris Capital Management Inc,177200,2021-12-30,0.01,4927932,SPFI
Wisconsin (State Of) Investment Board,101339,2021-12-30,0.005699999999999999,2818237,SPFI
