Holder,Shares,Date Reported,% Out,Value,ABV
"Federated Hermes, Inc.",2129553,2021-09-29,0.0889,11286630,SCYX
"Avidity Partners Management, LP",2060000,2021-09-29,0.086,10918000,SCYX
Caxton Corporation,1564400,2021-09-29,0.0653,8291320,SCYX
"Vanguard Group, Inc. (The)",874005,2021-09-29,0.0365,4632226,SCYX
Kingdon Capital Management LLC,637048,2021-09-29,0.026600000000000002,3376354,SCYX
"Worth Venture Partners, LLC",343126,2021-09-29,0.0143,1818567,SCYX
AIGH Capital Management LLC,343126,2021-09-29,0.0143,1818567,SCYX
Blackrock Inc.,324463,2021-09-29,0.013500000000000002,1719653,SCYX
D.A. Davidson & Co.,274970,2021-09-29,0.0115,1457341,SCYX
"Two Sigma Advisers, LP",239830,2021-09-29,0.01,1271099,SCYX
