Holder,Shares,Date Reported,% Out,Value,ABV
Royce & Associates LP,2516895,2021-09-29,0.085,33902575,CNTY
Janus Henderson Group PLC,2296059,2021-09-29,0.0775,30927914,CNTY
Blackrock Inc.,1842303,2021-09-29,0.0622,24815821,CNTY
"Rice, Hall, James & Associates",1579765,2021-09-29,0.0533,21279434,CNTY
"AWM Investment Company, Inc.",1482988,2021-09-29,0.0501,19975848,CNTY
"Vanguard Group, Inc. (The)",1388253,2021-09-29,0.046900000000000004,18699767,CNTY
"Orchard Capital Management, LLC",928157,2021-09-29,0.0313,12502274,CNTY
"Contrarian Capital Management, LLC",593466,2021-09-29,0.02,7993987,CNTY
"Russell Investments Group, Ltd.",525198,2021-09-29,0.0177,7074417,CNTY
"Foundry Partners, LLC",514175,2021-09-29,0.0174,6925937,CNTY
