Holder,Shares,Date Reported,% Out,Value,ABV
Bank of America Corporation,3185964,2021-09-29,0.0012,34503990,ORAN
"Managed Asset Portfolios, Llc",1938674,2021-09-29,0.0007000000000000001,20995839,ORAN
Parametric Portfolio Associates,1458930,2021-09-29,0.0005,15800211,ORAN
"FMR, LLC",1106669,2021-09-29,0.0004,11985225,ORAN
Blackrock Inc.,1090242,2021-09-29,0.0004,11807320,ORAN
Brandes Investment Partners L.P.,1074264,2021-09-29,0.0004,11634279,ORAN
"Arrowstreet Capital, Limited Partnership",1064347,2021-09-29,0.0004,11526878,ORAN
"Goldman Sachs Group, Inc.",922075,2021-09-29,0.0003,9986072,ORAN
Morgan Stanley,916532,2021-09-29,0.0003,9926041,ORAN
Penserra Capital Management LLC,791747,2021-09-29,0.0003,8574620,ORAN
