Holder,Shares,Date Reported,% Out,Value,ABV
"RA Capital Management, L.P.",4417259,2021-09-29,0.1252,119265993,ITOS
"Boxer Capital, LLC",4345016,2021-09-29,0.1232,117315432,ITOS
"MPM Asset Management, LLC",3290711,2021-09-29,0.0933,88849197,ITOS
RTW Investments LP,2353015,2021-09-29,0.0667,63531405,ITOS
BioImpact Capital LLC,2107092,2021-09-29,0.059699999999999996,56891484,ITOS
Blackrock Inc.,1558236,2021-09-29,0.044199999999999996,42072372,ITOS
"AllianceBernstein, L.P.",1335081,2021-09-29,0.0378,36047187,ITOS
"EcoR1 Capital, LLC",1303157,2021-09-29,0.0369,35185239,ITOS
Artal Group S.A.,994047,2021-09-29,0.0282,26839269,ITOS
Rubric Capital Management LP,988683,2021-09-29,0.027999999999999997,26694441,ITOS
