Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,47901916,2021-09-29,0.09119999999999999,3554801186,CTSH
"Vanguard Group, Inc. (The)",41502156,2021-09-29,0.079,3079874996,CTSH
Dodge & Cox Inc,29722173,2021-09-29,0.056600000000000004,2205682458,CTSH
State Street Corporation,22633875,2021-09-29,0.0431,1679659863,CTSH
Bank Of New York Mellon Corporation,19195488,2021-09-29,0.0365,1424497164,CTSH
Invesco Ltd.,15932928,2021-09-29,0.030299999999999997,1182382586,CTSH
Pzena Investment Management Llc,14110915,2021-09-29,0.0269,1047171002,CTSH
"FMR, LLC",11807367,2021-09-29,0.0225,876224705,CTSH
Massachusetts Financial Services Co.,11291605,2021-09-29,0.0215,837950007,CTSH
"Franklin Resources, Inc.",10788619,2021-09-29,0.020499999999999997,800623415,CTSH
