Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",5017265,2021-09-29,0.0984,462090106,HLI
Blackrock Inc.,4147891,2021-09-29,0.08130000000000001,382020761,HLI
Earnest Partners LLC,3672022,2021-09-29,0.07200000000000001,338193226,HLI
Kayne Anderson Rudnick Investment Management LLC,3534325,2021-09-29,0.0693,325511332,HLI
Burgundy Asset Management Ltd.,1615859,2021-09-29,0.0317,148820613,HLI
"Fiduciary Management, Inc.",1600578,2021-09-29,0.031400000000000004,147413233,HLI
"AllianceBernstein, L.P.",1591777,2021-09-29,0.031200000000000002,146602661,HLI
Price (T.Rowe) Associates Inc,1424108,2021-09-29,0.0279,131160346,HLI
Bank of America Corporation,1408958,2021-09-29,0.0276,129765031,HLI
BAMCO Inc.,1312872,2021-09-29,0.025699999999999997,120915511,HLI
