Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,5603974,2021-09-29,0.15460000000000002,109669771,MYE
Price (T.Rowe) Associates Inc,3327679,2021-09-29,0.09179999999999999,65122678,MYE
Gamco Investors Inc,3224486,2021-09-29,0.08900000000000001,63103191,MYE
"Vanguard Group, Inc. (The)",2528494,2021-09-29,0.0698,49482627,MYE
Wells Fargo & Company,2091125,2021-09-29,0.057699999999999994,40923316,MYE
"Renaissance Technologies, LLC",1694397,2021-09-29,0.046799999999999994,33159349,MYE
"Gabelli Funds, LLC",1588350,2021-09-29,0.0438,31084009,MYE
"William Blair Investment Management, LLC",1541610,2021-09-29,0.0425,30169307,MYE
Dimensional Fund Advisors LP,1470898,2021-09-29,0.0406,28785473,MYE
State Street Corporation,1162783,2021-09-29,0.0321,22755663,MYE
