Holder,Shares,Date Reported,% Out,Value,ABV
IAT Reinsurance Co Ltd,16480000,2021-09-29,0.24960000000000002,191003200,MERC
Dimensional Fund Advisors LP,4668974,2021-09-29,0.0707,54113408,MERC
Blackrock Inc.,4205398,2021-09-29,0.0637,48740562,MERC
"Gates Capital Management, Inc.",3819248,2021-09-29,0.057800000000000004,44265084,MERC
"Redwood Capital Management, LLC",2113778,2021-09-29,0.032,24498687,MERC
"Vanguard Group, Inc. (The)",1425250,2021-09-29,0.0216,16518647,MERC
Pictet Asset Management SA,1283638,2021-09-29,0.0194,14877364,MERC
Wells Fargo & Company,1254619,2021-09-29,0.019,14541034,MERC
Boundary Creek Advisors Lp,1129044,2021-09-29,0.0171,13085619,MERC
"K2 Principal Fund, L.P.",800000,2021-09-29,0.0121,9272000,MERC
