Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",245997,2021-09-29,0.0368,1126666,CVV
"Renaissance Technologies, LLC",160582,2021-09-29,0.024,735465,CVV
"Two Sigma Advisers, LP",45500,2021-09-29,0.0068000000000000005,208390,CVV
"Geode Capital Management, LLC",41220,2021-09-29,0.0062,188787,CVV
Dimensional Fund Advisors LP,37610,2021-09-29,0.005600000000000001,172253,CVV
"Commonwealth Equity Services, LLC",23765,2021-09-29,0.0036,108843,CVV
Blackrock Inc.,20802,2021-09-29,0.0031,95273,CVV
State Street Corporation,13146,2021-09-29,0.002,60208,CVV
Tower Research Capital LLC (TRC),1291,2021-09-29,0.0002,5912,CVV
Morgan Stanley,1157,2021-09-29,0.0002,5299,CVV
