Holder,Shares,Date Reported,% Out,Value,ABV
AIGH Capital Management LLC,387097,2021-09-29,0.0702,3317421,PCSA
"Vanguard Group, Inc. (The)",373891,2021-09-29,0.0678,3204245,PCSA
"Solas Capital Management, LLC",196150,2021-09-29,0.0356,1681005,PCSA
"Worth Venture Partners, LLC",90968,2021-09-29,0.0165,779595,PCSA
Essex Investment Management Co Inc,74346,2021-09-29,0.013500000000000002,637145,PCSA
Verdence Capital Advisors LLC,73786,2021-09-29,0.0134,632346,PCSA
"Geode Capital Management, LLC",64902,2021-09-29,0.0118,556210,PCSA
Janney Montgomery Scott LLC,46231,2021-09-29,0.0084,396199,PCSA
State Street Corporation,41486,2021-09-29,0.0075,355535,PCSA
"Coastal Bridge Advisors, LLC",27500,2021-09-29,0.005,235675,PCSA
