Holder,Shares,Date Reported,% Out,Value,ABV
"Senator Investment Group, LP",4050000,2021-09-29,0.1174,39912750,PPGH
"Empyrean Capital Partners, LP",1750000,2021-09-29,0.0507,17246250,PPGH
Marshall Wace LLP,1721287,2021-09-29,0.0499,16963283,PPGH
"Aristeia Capital, LLC",1500000,2021-09-29,0.0435,14782500,PPGH
Fir Tree Capital Management LLP,1104590,2021-09-29,0.032,10885734,PPGH
Glazer Capital LLC,1028543,2021-09-29,0.0298,10136291,PPGH
"Saba Capital Management, L.P.",992031,2021-09-29,0.0288,9776465,PPGH
Millennium Management LLC,935027,2021-09-29,0.0271,9214691,PPGH
Taconic Capital Advisors Lp,900000,2021-09-29,0.026099999999999998,8869500,PPGH
Magnetar Financial LLC,847113,2021-09-29,0.0246,8348298,PPGH
