Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",6356595,2021-09-29,0.12300000000000001,197753670,TOWN
Blackrock Inc.,4627763,2021-09-29,0.0895,143969706,TOWN
Price (T.Rowe) Associates Inc,4030464,2021-09-29,0.078,125387735,TOWN
Dimensional Fund Advisors LP,2926840,2021-09-29,0.056600000000000004,91053992,TOWN
"Goldman Sachs Group, Inc.",1653194,2021-09-29,0.032,51430865,TOWN
"American Century Companies, Inc.",1481690,2021-09-29,0.0287,46095375,TOWN
State Street Corporation,1356726,2021-09-29,0.0263,42207745,TOWN
"Geode Capital Management, LLC",1175614,2021-09-29,0.0227,36573351,TOWN
Northern Trust Corporation,909152,2021-09-29,0.0176,28283718,TOWN
"Renaissance Technologies, LLC",747783,2021-09-29,0.014499999999999999,23263529,TOWN
