Holder,Shares,Date Reported,% Out,Value,ABV
Deutsche Bank Aktiengesellschaft,1310014,2021-09-29,0.030600000000000002,152380828,PAC
Blackrock Inc.,1288692,2021-09-29,0.0301,149900653,PAC
Price (T.Rowe) Associates Inc,1053938,2021-09-29,0.0246,122594068,PAC
"Renaissance Technologies, LLC",735200,2021-09-29,0.0172,85518464,PAC
State Street Corporation,389371,2021-09-29,0.0091,45291634,PAC
Invesco Ltd.,194822,2021-09-29,0.0046,22661695,PAC
"Russell Investments Group, Ltd.",191600,2021-09-29,0.0045000000000000005,22286912,PAC
Lazard Asset Management LLC,174069,2021-09-29,0.0040999999999999995,20247706,PAC
Nuveen Asset Management,159332,2021-09-29,0.0037,18533498,PAC
"Manning & Napier Group, LLC",128976,2021-09-29,0.003,15002488,PAC
