Holder,Shares,Date Reported,% Out,Value,ABV
"Osmium Partners, LLC",3716842,2021-09-29,0.1421,13046115,LOV
First Manhattan Company,606345,2021-09-29,0.0232,2128270,LOV
"Engine Capital Management, LP",599030,2021-09-29,0.0229,2102595,LOV
"Harbourvest Partners, LLC",501026,2021-09-29,0.0192,1758601,LOV
"Susquehanna International Group, LLP",351884,2021-09-29,0.013500000000000002,1235112,LOV
Roumell Asset Management LLC,240800,2021-09-29,0.0092,845208,LOV
Belvedere Trading Llc,195153,2021-09-29,0.0075,684987,LOV
"Simplex Trading, LLC",186526,2021-09-29,0.0070999999999999995,654706,LOV
State Street Corporation,126778,2021-09-29,0.0048,444990,LOV
Citadel Advisors LLC,108047,2021-09-29,0.0040999999999999995,379244,LOV
