Holder,Shares,Date Reported,% Out,Value,ABV
"Shaw D.E. & Co., Inc.",1751790,2021-09-29,0.0584,17237613,ALTU
HGC Investment Management Inc.,1600000,2021-09-29,0.0533,15744000,ALTU
Linden Advisors LP,1461606,2021-09-29,0.0487,14382203,ALTU
"Zeke Capital Advisors, Llc",1250000,2021-09-29,0.0417,12300000,ALTU
Glazer Capital LLC,1063887,2021-09-29,0.0355,10468648,ALTU
Magnetar Financial LLC,1007000,2021-09-29,0.0336,9908880,ALTU
"Arena Capital Advisors, LLC- CA",1000000,2021-09-29,0.0333,9840000,ALTU
Berkley W R Corp,905826,2021-09-29,0.0302,8913327,ALTU
Polar Asset Management Partners Inc.,853259,2021-09-29,0.028399999999999998,8396068,ALTU
Marshall Wace LLP,792335,2021-09-29,0.0264,7796576,ALTU
