Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",6309794,2021-09-29,0.1376,337573979,NHI
Blackrock Inc.,4394304,2021-09-29,0.0958,235095264,NHI
State Street Corporation,1756093,2021-09-29,0.0383,93950975,NHI
"Goldman Sachs Group, Inc.",1085258,2021-09-29,0.023700000000000002,58061303,NHI
Macquarie Group Limited,999755,2021-09-29,0.0218,53486892,NHI
Bank Of New York Mellon Corporation,896308,2021-09-29,0.0195,47952478,NHI
"Geode Capital Management, LLC",849559,2021-09-29,0.018500000000000003,45451406,NHI
Northern Trust Corporation,727833,2021-09-29,0.0159,38939065,NHI
Bank of America Corporation,720409,2021-09-29,0.015700000000000002,38541881,NHI
Dimensional Fund Advisors LP,661104,2021-09-29,0.0144,35369064,NHI
