Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,13610256,2021-09-29,0.0489,2092576860,BIDU
"Vanguard Group, Inc. (The)",9834728,2021-09-29,0.0354,1512089430,BIDU
Primecap Management Company,9569134,2021-09-29,0.0344,1471254352,BIDU
Dodge & Cox Inc,6288351,2021-09-29,0.0226,966833966,BIDU
Price (T.Rowe) Associates Inc,5551262,2021-09-29,0.02,853506532,BIDU
State Street Corporation,5526961,2021-09-29,0.0199,849770253,BIDU
Baillie Gifford and Company,3842624,2021-09-29,0.0138,590803440,BIDU
Pictet Asset Management SA,3594711,2021-09-29,0.0129,552686816,BIDU
Norges Bank Investment Management,3513043,2020-12-30,0.0126,759660418,BIDU
"Ariel Investments, LLC",2600474,2021-09-29,0.009399999999999999,399822877,BIDU
