Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,2184988,2021-09-29,0.1458,173160299,SAFT
SRB Corp,1674782,2021-09-29,0.1118,132726473,SAFT
"Vanguard Group, Inc. (The)",1610702,2021-09-29,0.1075,127648133,SAFT
Dimensional Fund Advisors LP,697128,2021-09-29,0.04650000000000001,55247394,SAFT
State Street Corporation,516110,2021-09-29,0.0344,40901717,SAFT
Robeco Institutional Asset Management B V,320830,2021-09-29,0.021400000000000002,25425777,SAFT
"Charles Schwab Investment Management, Inc.",311905,2021-09-29,0.0208,24718471,SAFT
Norges Bank Investment Management,258744,2020-12-30,0.0173,20156157,SAFT
"Geode Capital Management, LLC",251710,2021-09-29,0.0168,19948017,SAFT
Bank Of New York Mellon Corporation,244587,2021-09-29,0.0163,19383519,SAFT
