Holder,Shares,Date Reported,% Out,Value,ABV
Virtu Financial LLC,186540,2021-09-29,0.0075,1882188,SLCRU
Millennium Management LLC,120488,2021-12-30,0.0048,1218133,SLCRU
HRT Financial LP,99905,2021-12-30,0.004,1010039,SLCRU
Dymon Asia Capital (Singapore) Pte. Ltd,98359,2021-12-30,0.0039000000000000003,994409,SLCRU
"Yakira Capital Management, Inc.",40000,2021-12-30,0.0016,404400,SLCRU
"SkyView Investment Advisors, LLC",40000,2021-09-29,0.0016,403600,SLCRU
Janus Henderson Group PLC,36725,2021-12-30,0.0015,371289,SLCRU
UBS Group AG,28665,2021-12-30,0.0011,289803,SLCRU
"Gabelli & Co. Investment Advisers, Inc.",25400,2021-12-30,0.001,256794,SLCRU
"Gabelli Funds, LLC",24600,2021-12-30,0.001,248706,SLCRU
