Holder,Shares,Date Reported,% Out,Value,ABV
Trigran Investments Inc,4844074,2021-09-29,0.11789999999999999,55900613,BCOV
"Edenbrook Capital, LLC",4547889,2021-09-29,0.1107,52482639,BCOV
"Tenzing Global Management, Llc",3500000,2021-09-29,0.0852,40390000,BCOV
Archon Capital Management LLC,3128181,2021-09-29,0.0761,36099208,BCOV
"Vanguard Group, Inc. (The)",2976616,2021-09-29,0.0724,34350148,BCOV
Blackrock Inc.,2666295,2021-09-29,0.0649,30769044,BCOV
"Renaissance Technologies, LLC",1599451,2021-09-29,0.038900000000000004,18457664,BCOV
Frontier Capital Management Company LLC,1006250,2021-09-29,0.0245,11612125,BCOV
State Street Corporation,774530,2021-09-29,0.018799999999999997,8938076,BCOV
"Geode Capital Management, LLC",693150,2021-09-29,0.0169,7998951,BCOV
