Holder,Shares,Date Reported,% Out,Value,ABV
Wells Fargo & Company,796226,2021-09-29,0.0325,24213232,CCD
"Advisors Asset Management, Inc.",488163,2021-09-29,0.0199,14845036,CCD
"Guggenheim Capital, LLC",317757,2021-09-29,0.013000000000000001,9662990,CCD
D.A. Davidson & Co.,257674,2021-09-29,0.0105,7835866,CCD
Bank of America Corporation,244811,2021-09-29,0.01,7444702,CCD
"Raymond James Financial Services Advisors, Inc.",220233,2021-09-29,0.009000000000000001,6697285,CCD
Morgan Stanley,193564,2021-09-29,0.0079,5886281,CCD
"Raymond James & Associates, Inc.",192962,2021-09-29,0.0079,5867974,CCD
Truist Financial Corp,140084,2021-09-29,0.005699999999999999,4259954,CCD
Royal Bank of Canada,121220,2021-09-29,0.0049,3686300,CCD
