Holder,Shares,Date Reported,% Out,Value,ABV
Adage Capital Partners GP L.L.C.,1950000,2021-09-29,0.0973,19305000,RCHG
Periscope Capital Inc.,1000300,2021-09-29,0.0499,9902970,RCHG
"Saba Capital Management, L.P.",974555,2021-09-29,0.048600000000000004,9648094,RCHG
Linden Advisors LP,970289,2021-09-29,0.0484,9605861,RCHG
"Basso Capital Management, L.P.",840524,2021-09-29,0.04190000000000001,8321187,RCHG
Marshall Wace LLP,769127,2021-09-29,0.0384,7614357,RCHG
"TIG Advisors, LLC",592000,2021-09-29,0.029500000000000002,5860800,RCHG
"Yakira Capital Management, Inc.",586800,2021-09-29,0.029300000000000003,5809320,RCHG
Glazer Capital LLC,512608,2021-09-29,0.0256,5074819,RCHG
"CVI Holdings, LLC",510000,2021-09-29,0.0254,5049000,RCHG
