Holder,Shares,Date Reported,% Out,Value,ABV
Morgan Stanley,225208,2021-09-29,0.0207,5028894,ETX
Wells Fargo & Company,192865,2021-09-29,0.0178,4306675,ETX
UBS Group AG,178338,2021-09-29,0.016399999999999998,3982287,ETX
"XML Financial, LLC",151286,2021-09-29,0.0139,3378216,ETX
Walter & Keenan Financial Consulting Co,135420,2021-09-29,0.0125,3023928,ETX
Bank of America Corporation,132608,2021-09-29,0.012199999999999999,2961136,ETX
"Raymond James Financial Services Advisors, Inc.",127129,2021-09-29,0.011699999999999999,2838790,ETX
Rockefeller Capital Management L.P.,117493,2021-09-29,0.0108,2623618,ETX
Eaton Vance Management,109191,2021-09-29,0.0101,2438235,ETX
Janney Montgomery Scott LLC,95894,2021-09-29,0.0088,2141313,ETX
