Holder,Shares,Date Reported,% Out,Value,ABV
Capital World Investors,4875000,2021-09-29,0.0736,104325000,NOG
Blackrock Inc.,3708134,2021-09-29,0.055999999999999994,79354067,NOG
"FMR, LLC",3624007,2021-09-29,0.0547,77553749,NOG
"Vanguard Group, Inc. (The)",3608108,2021-09-29,0.0545,77213511,NOG
"Angelo, Gordon & Company, L.P.",3137591,2021-09-29,0.047400000000000005,67144447,NOG
State Street Corporation,2148266,2021-09-29,0.0325,45972892,NOG
Invesco Ltd.,1700677,2021-09-29,0.025699999999999997,36394487,NOG
"Deprince, Race & Zollo, Inc.",1364461,2021-09-29,0.0206,29199465,NOG
"Russell Investments Group, Ltd.",1201444,2021-12-30,0.0182,24725717,NOG
"Shaw D.E. & Co., Inc.",1073516,2021-09-29,0.016200000000000003,22973242,NOG
