Holder,Shares,Date Reported,% Out,Value,ABV
"Bramshill Investments, Llc",7272284,2021-09-29,0.056799999999999996,37743153,HIO
Morgan Stanley,4720213,2021-09-29,0.0369,24497905,HIO
"Rivernorth Capital Management, Llc",3792635,2021-09-29,0.0296,19683775,HIO
Evergreen Capital Management Llc,1841334,2021-09-29,0.0144,9556523,HIO
Penserra Capital Management LLC,1815324,2021-09-29,0.014199999999999999,9421531,HIO
"Capital Investment Advisors, LLC",1717480,2021-09-29,0.0134,8913721,HIO
UBS Group AG,1542786,2021-09-29,0.0121,8007059,HIO
Invesco Ltd.,1498484,2021-09-29,0.011699999999999999,7777131,HIO
Bank of America Corporation,1081278,2021-09-29,0.0085,5611832,HIO
FCA Corporation,977632,2021-09-29,0.0076,5073910,HIO
