Holder,Shares,Date Reported,% Out,Value,ABV
Sicart Associates LLC,3545941,2021-09-29,0.01,4113291,LKCO
State Street Corporation,889823,2021-09-29,0.0025,1032194,LKCO
Hudson Bay Capital Management Lp,787887,2021-09-29,0.0022,913948,LKCO
Virtu Financial LLC,366416,2021-09-29,0.001,425042,LKCO
"Geode Capital Management, LLC",285691,2021-09-29,0.0008,331401,LKCO
HRT Financial LLC,73137,2021-09-29,0.0002,84838,LKCO
"Triton Wealth Management, PLLC",67180,2021-09-29,0.0002,77928,LKCO
Millennium Management LLC,35731,2021-09-29,0.0001,41447,LKCO
"American Century Companies, Inc.",29693,2021-09-29,0.0001,34443,LKCO
Citigroup Inc.,25961,2021-09-29,0.0001,30114,LKCO
