Holder,Shares,Date Reported,% Out,Value,ABV
Dimensional Fund Advisors LP,385694,2021-09-29,0.049,1442495,OCC
"Vanguard Group, Inc. (The)",164810,2021-09-29,0.0209,616389,OCC
"Renaissance Technologies, LLC",147903,2021-09-29,0.018799999999999997,553157,OCC
"Wilbanks, Smith & Thomas Asset Management, LLC",123776,2021-09-29,0.015700000000000002,462922,OCC
"RBF Capital, LLC",32495,2021-09-29,0.0040999999999999995,121531,OCC
"Bridgeway Capital Management, Inc.",27600,2021-09-29,0.0034999999999999996,103224,OCC
Hilltop Holdings Inc.,19367,2021-09-29,0.0025,72432,OCC
"Geode Capital Management, LLC",14263,2021-09-29,0.0018,53343,OCC
Blackrock Inc.,11392,2021-09-29,0.0014000000000000002,42606,OCC
Captrust Financial Advisors,6150,2021-09-29,0.0008,23001,OCC
