Holder,Shares,Date Reported,% Out,Value,ABV
Blackrock Inc.,3496496,2021-09-29,0.136,91643160,TRHC
Macquarie Group Limited,2660599,2021-09-29,0.10339999999999999,69734299,TRHC
First Trust Advisors Lp,1348268,2021-09-29,0.0524,35338104,TRHC
"Vanguard Group, Inc. (The)",1299864,2021-09-29,0.050499999999999996,34069435,TRHC
"Fred Alger Management, LLC",1110603,2021-09-29,0.0432,29108904,TRHC
Baillie Gifford and Company,1049499,2021-09-29,0.0408,27507368,TRHC
Geneva Capital Management LLC,1036888,2021-09-29,0.0403,27176834,TRHC
Bank of America Corporation,831746,2021-09-29,0.0323,21800062,TRHC
Spears Abacus Advisors LLC,712405,2021-09-29,0.0277,18672135,TRHC
State Street Corporation,688850,2021-09-29,0.0268,18054758,TRHC
