Holder,Shares,Date Reported,% Out,Value,ABV
"Aristeia Capital, LLC",1950000,2021-09-29,0.065,19402500,SCOBU
Glazer Capital LLC,1050955,2021-09-29,0.035,10457002,SCOBU
Sage Rock Capital Management LP,455000,2021-09-29,0.0152,4527250,SCOBU
"Angelo, Gordon & Company, L.P.",400000,2021-09-29,0.013300000000000001,3980000,SCOBU
Magnetar Financial LLC,363500,2021-09-29,0.0121,3616825,SCOBU
Kepos Capital Lp,335200,2021-09-29,0.011200000000000002,3335240,SCOBU
P. Schoenfeld Asset Management,300000,2021-09-29,0.01,2985000,SCOBU
HGC Investment Management Inc.,250000,2021-09-29,0.0083,2487500,SCOBU
"Hound Partners, LLC",249333,2021-09-29,0.0083,2480863,SCOBU
"TIG Advisors, LLC",181943,2021-09-29,0.0060999999999999995,1810332,SCOBU
