Holder,Shares,Date Reported,% Out,Value,ABV
Macquarie Group Limited,16910204,2021-09-29,0.0955,15236093,MBII
Ardsley Advisory Partners,16692753,2021-09-29,0.0942,15040170,MBII
"Vanguard Group, Inc. (The)",4987165,2021-09-29,0.0282,4493435,MBII
Blackrock Inc.,4884177,2021-09-29,0.0276,4400643,MBII
"Geode Capital Management, LLC",1705499,2021-09-29,0.0096,1536654,MBII
Primecap Management Company,1700000,2021-09-29,0.0096,1531700,MBII
State Street Corporation,1315914,2021-09-29,0.0074,1185638,MBII
"Uniplan Investment Counsel, Inc.",1230280,2021-09-29,0.0069,1108482,MBII
Allianz Asset Management GmbH,1127867,2021-09-29,0.0064,1016208,MBII
Northern Trust Corporation,966880,2021-09-29,0.0055000000000000005,871158,MBII
