Holder,Shares,Date Reported,% Out,Value,ABV
"Vanguard Group, Inc. (The)",2668079,2021-09-29,0.0354,5549604,WATT
Blackrock Inc.,888598,2021-09-29,0.0118,1848283,WATT
"Geode Capital Management, LLC",670995,2021-09-29,0.0089,1395669,WATT
"SG Americas Securities, LLC",625541,2021-09-29,0.0083,1301125,WATT
"Susquehanna International Group, LLP",346496,2021-09-29,0.0046,720711,WATT
Sculptor Capital Lp,324500,2021-09-29,0.0043,674960,WATT
Credit Suisse AG,232704,2021-09-29,0.0031,484024,WATT
State Street Corporation,153659,2021-09-29,0.002,319610,WATT
Goldman Sachs Group Inc,150367,2021-09-29,0.002,312763,WATT
Price (T.Rowe) Associates Inc,140300,2021-09-29,0.0019,291824,WATT
