Holder,Shares,Date Reported,% Out,Value,ABV
Deutsche Bank Aktiengesellschaft,14230530,2021-09-29,0.12369999999999999,721487871,ZIM
Acadian Asset Management. LLC,4554524,2021-09-29,0.039599999999999996,230914366,ZIM
Harel Insurance Investments & Financial Services Ltd.,3080845,2021-09-29,0.0268,156198841,ZIM
Migdal Insurance & Financial Holdings Ltd.,2746819,2021-09-29,0.0239,139263723,ZIM
"Renaissance Technologies, LLC",2343938,2021-09-29,0.0204,118837656,ZIM
Davidson Kempner Capital Management LP,2043998,2021-09-29,0.0178,103630698,ZIM
Phoenix Holdings Ltd.,1966655,2021-09-29,0.0171,99709408,ZIM
Mivtachim The Workers Social Ins Fd Ltd. (Under Special Management),1758859,2021-09-29,0.015300000000000001,89174151,ZIM
"Abrams Bison Investments, LLC",1566200,2021-09-29,0.013600000000000001,79406340,ZIM
Goldman Sachs Group Inc,1393646,2021-09-29,0.0121,70657852,ZIM
