Holder,Shares,Date Reported,% Out,Value,ABV
"Guggenheim Capital, LLC",3500100,2021-06-29,0.0875,35281008,YTPG
"Empyrean Capital Partners, LP",2000000,2021-06-29,0.05,20160000,YTPG
"Franklin Resources, Inc.",1730000,2021-06-29,0.0433,17438400,YTPG
Citadel Advisors LLC,1494629,2021-06-29,0.0374,15065860,YTPG
"Light Street Capital Management, LLC",1481100,2021-06-29,0.037000000000000005,14929488,YTPG
Governors Lane LP,1300000,2021-06-29,0.0325,13104000,YTPG
"TD Asset Management, Inc",1250000,2021-06-29,0.0313,12600000,YTPG
Public Sector Pension Investment Board,1247505,2021-06-29,0.031200000000000002,12574850,YTPG
Millennium Management LLC,1120607,2021-06-29,0.027999999999999997,11295718,YTPG
"Finepoint Capital, LP",1032989,2021-06-29,0.0258,10412529,YTPG
